,mass A,,
t,x,y,
9.600,-5.120E-3,-6.375E-2
9.633,1.159E-2,-6.365E-2
9.667,2.977E-2,-6.366E-2
9.700,4.629E-2,-6.373E-2
9.733,4.628E-2,-6.374E-2
9.767,6.086E-2,-6.413E-2
9.800,7.198E-2,-6.425E-2
9.833,7.920E-2,-6.413E-2
9.867,8.183E-2,-6.402E-2
9.900,8.214E-2,-6.399E-2
9.933,8.065E-2,-6.411E-2
9.967,7.364E-2,-6.410E-2
10.000,6.193E-2,-6.381E-2
10.033,4.844E-2,-6.334E-2
10.067,4.865E-2,-6.344E-2
10.100,3.210E-2,-6.347E-2
10.133,1.493E-2,-6.331E-2
10.167,-1.984E-3,-6.340E-2
10.200,-1.738E-2,-6.360E-2
10.233,-1.754E-2,-6.363E-2
10.267,-3.086E-2,-6.375E-2
10.300,-3.955E-2,-6.371E-2
10.333,-4.369E-2,-6.396E-2
10.367,-4.398E-2,-6.392E-2
10.400,-4.419E-2,-6.389E-2
10.433,-3.985E-2,-6.392E-2
10.467,-3.126E-2,-6.391E-2
10.500,-1.881E-2,-6.372E-2
10.533,-2.887E-3,-6.369E-2
10.567,-3.192E-3,-6.371E-2
10.600,1.354E-2,-6.383E-2
10.633,3.026E-2,-6.382E-2
10.667,4.665E-2,-6.382E-2
10.700,6.049E-2,-6.382E-2
10.733,6.038E-2,-6.382E-2
10.767,7.126E-2,-6.433E-2
10.800,7.792E-2,-6.443E-2
10.833,7.957E-2,-6.444E-2
10.867,7.757E-2,-6.426E-2
10.900,7.744E-2,-6.417E-2
10.933,7.016E-2,-6.404E-2
10.967,5.877E-2,-6.391E-2
11.000,4.470E-2,-6.362E-2
11.033,2.826E-2,-6.313E-2
11.067,2.852E-2,-6.329E-2
11.100,1.113E-2,-6.334E-2
11.133,-4.986E-3,-6.345E-2
11.167,-2.017E-2,-6.359E-2
11.200,-3.217E-2,-6.382E-2
11.233,-3.201E-2,-6.382E-2
11.267,-4.084E-2,-6.397E-2
11.300,-4.422E-2,-6.396E-2
11.333,-4.432E-2,-6.392E-2
11.367,-3.973E-2,-6.384E-2
11.400,-3.939E-2,-6.385E-2
11.433,-2.950E-2,-6.380E-2
11.467,-1.650E-2,-6.387E-2
11.500,-1.790E-4,-6.372E-2
11.533,1.611E-2,-6.370E-2
11.567,1.607E-2,-6.373E-2
11.600,3.299E-2,-6.364E-2
11.633,4.925E-2,-6.360E-2
11.667,6.282E-2,-6.412E-2
11.700,7.300E-2,-6.432E-2
11.733,7.304E-2,-6.421E-2
11.767,7.975E-2,-6.414E-2
11.800,8.094E-2,-6.422E-2
11.833,7.801E-2,-6.415E-2
11.867,6.994E-2,-6.404E-2
11.900,6.994E-2,-6.400E-2
11.933,5.836E-2,-6.355E-2
11.967,4.363E-2,-6.337E-2
12.000,2.684E-2,-6.346E-2
12.033,9.946E-3,-6.356E-2
12.067,9.802E-3,-6.362E-2
12.100,-7.073E-3,-6.367E-2
12.133,-2.222E-2,-6.363E-2
12.167,-3.282E-2,-6.378E-2
12.200,-4.069E-2,-6.398E-2
12.233,-4.086E-2,-6.394E-2
12.267,-4.458E-2,-6.372E-2
12.300,-4.425E-2,-6.381E-2
12.333,-3.815E-2,-6.379E-2
12.367,-2.872E-2,-6.375E-2
12.400,-2.856E-2,-6.376E-2
12.433,-1.531E-2,-6.322E-2
12.467,1.071E-3,-6.347E-2
12.500,1.808E-2,-6.336E-2
12.533,3.507E-2,-6.324E-2
12.567,3.526E-2,-6.336E-2
12.600,5.175E-2,-6.370E-2
12.633,6.491E-2,-6.395E-2
12.667,7.508E-2,-6.422E-2
12.700,8.101E-2,-6.439E-2
12.733,8.050E-2,-6.411E-2
12.767,8.142E-2,-6.424E-2
12.800,7.793E-2,-6.416E-2
12.833,6.944E-2,-6.398E-2
12.867,5.721E-2,-6.396E-2
12.900,5.702E-2,-6.394E-2
12.933,4.203E-2,-6.365E-2
12.967,2.594E-2,-6.343E-2
13.000,9.235E-3,-6.331E-2
13.033,-7.412E-3,-6.317E-2
13.067,-7.485E-3,-6.332E-2
13.100,-2.154E-2,-6.349E-2
13.133,-3.269E-2,-6.359E-2
13.167,-4.001E-2,-6.391E-2
13.200,-4.367E-2,-6.388E-2
13.233,-4.363E-2,-6.387E-2
13.267,-4.324E-2,-6.382E-2
13.300,-3.699E-2,-6.378E-2
13.333,-2.726E-2,-6.350E-2
13.367,-1.411E-2,-6.324E-2
13.400,-1.413E-2,-6.334E-2
13.433,1.844E-3,-6.329E-2
13.467,1.884E-2,-6.268E-2
13.500,3.630E-2,-6.302E-2
13.533,5.179E-2,-6.325E-2
13.567,5.207E-2,-6.334E-2
13.600,6.517E-2,-6.346E-2
13.633,7.496E-2,-6.374E-2
13.667,7.972E-2,-6.367E-2
13.700,7.979E-2,-6.367E-2
13.733,7.957E-2,-6.360E-2
13.767,7.656E-2,-6.367E-2
13.800,6.798E-2,-6.364E-2
13.833,5.495E-2,-6.339E-2
13.867,4.064E-2,-6.332E-2
13.900,4.042E-2,-6.339E-2
13.933,2.394E-2,-6.341E-2
13.967,6.958E-3,-6.348E-2
14.000,-9.904E-3,-6.395E-2
14.033,-2.400E-2,-6.442E-2
14.067,-2.408E-2,-6.426E-2
14.100,-3.514E-2,-6.406E-2
14.133,-4.204E-2,-6.456E-2
14.167,-4.475E-2,-6.450E-2
14.200,-4.400E-2,-6.438E-2
14.233,-4.348E-2,-6.416E-2
14.267,-3.673E-2,-6.358E-2
14.300,-2.622E-2,-6.340E-2
14.333,-1.249E-2,-6.320E-2
14.367,4.638E-3,-6.209E-2
14.400,4.922E-3,-6.167E-2
14.433,2.173E-2,-6.203E-2
14.467,3.865E-2,-6.209E-2
14.500,5.290E-2,-6.231E-2
14.533,6.569E-2,-6.315E-2
14.567,6.585E-2,-6.330E-2
14.600,7.498E-2,-6.362E-2
14.633,7.955E-2,-6.372E-2
14.667,7.964E-2,-6.373E-2
14.700,7.525E-2,-6.360E-2
14.733,7.569E-2,-6.369E-2
14.767,6.697E-2,-6.375E-2
14.800,5.422E-2,-6.252E-2
14.833,3.962E-2,-6.174E-2
14.867,2.296E-2,-6.101E-2
14.900,2.289E-2,-6.087E-2
14.933,6.204E-3,-6.053E-2
14.967,-9.769E-3,-6.091E-2
15.000,-2.385E-2,-6.154E-2
15.033,-3.499E-2,-6.289E-2
15.067,-3.493E-2,-6.312E-2
15.100,-4.151E-2,-6.322E-2
15.133,-4.289E-2,-6.322E-2
15.167,-4.147E-2,-6.342E-2
15.200,-3.493E-2,-6.350E-2
15.233,-3.490E-2,-6.355E-2
15.267,-2.415E-2,-6.363E-2
15.300,-1.011E-2,-6.367E-2
15.333,6.279E-3,-6.361E-2
15.367,2.281E-2,-6.350E-2
15.400,2.279E-2,-6.355E-2
15.433,3.989E-2,-6.335E-2
15.467,5.430E-2,-6.359E-2
15.500,6.617E-2,-6.377E-2
15.533,7.471E-2,-6.391E-2
15.567,7.387E-2,-6.387E-2
15.600,7.827E-2,-6.384E-2
15.633,7.799E-2,-6.382E-2
15.667,7.305E-2,-6.378E-2
15.700,6.360E-2,-6.330E-2
15.733,6.358E-2,-6.339E-2
15.767,5.037E-2,-6.343E-2
15.800,3.531E-2,-6.333E-2
15.833,1.948E-2,-6.250E-2
15.867,2.622E-3,-6.265E-2
15.900,2.624E-3,-6.286E-2
15.933,-1.287E-2,-6.302E-2
15.967,-2.633E-2,-6.310E-2
16.000,-3.651E-2,-6.385E-2
16.033,-4.334E-2,-6.434E-2
16.067,-4.357E-2,-6.417E-2
16.100,-4.516E-2,-6.408E-2
16.133,-4.195E-2,-6.393E-2
16.167,-3.459E-2,-6.363E-2
16.200,-2.318E-2,-6.335E-2
16.233,-2.338E-2,-6.341E-2
16.267,-9.712E-3,-6.273E-2
16.300,6.471E-3,-6.299E-2
16.333,2.336E-2,-6.310E-2
16.367,3.933E-2,-6.330E-2
16.400,3.948E-2,-6.336E-2
16.433,5.430E-2,-6.350E-2
16.467,6.496E-2,-6.355E-2
16.500,7.338E-2,-6.457E-2
16.533,7.760E-2,-6.416E-2
16.567,7.749E-2,-6.404E-2
16.600,7.679E-2,-6.398E-2
16.633,7.128E-2,-6.397E-2
16.667,6.189E-2,-6.371E-2
16.700,6.225E-2,-6.370E-2
16.733,5.020E-2,-6.222E-2
16.767,3.435E-2,-6.103E-2
16.800,1.757E-2,-6.018E-2
16.833,6.286E-4,-6.029E-2
